totalWordsCount,semanticobjscore,semanticsubjscore,CC,CD,DT,EX,FW,INs,JJ,JJR,JJS,LS,MD,NN,NNP,NNPS,NNS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,SYM,TOs,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB,baseform,Quotes,questionmarks,exclamationmarks,fullstops,commas,semicolon,colon,ellipsis,pronouns1st,pronouns2nd,pronouns3rd,compsupadjadv,past,imperative,present3rd,present1st2nd,sentence1st,sentencelast,txtcomplexity,Label
615,30,11,20,66,0,15,55,34,1,1,0,1,136,2,0,29,1,3,27,4,14,0,1,1,0,19,0,2,41,8,6,14,10,2,4,0,0,0,17,0,0,0,28,42,0,3,0,5,4,10,3,41,2,10,14,1,1,29,1
213,19,1,5,20,0,7,23,19,0,2,0,0,51,5,0,17,0,0,6,4,8,0,0,2,0,4,0,0,7,2,5,7,8,1,0,0,1,0,2,1,0,0,14,2,0,0,0,0,0,9,2,7,0,8,7,1,1,12,1
325,13,4,2,30,0,4,43,24,1,1,0,1,88,1,0,15,0,0,12,6,10,0,1,2,2,4,0,0,25,4,5,3,4,2,3,0,1,0,6,7,1,0,16,19,0,0,0,0,0,14,3,25,0,4,3,1,1,17,1
394,24,3,6,42,1,5,55,23,0,2,0,2,113,4,0,28,1,0,4,7,11,0,0,0,2,3,0,1,20,8,14,6,5,4,1,0,1,0,8,5,0,0,17,10,0,2,0,0,0,8,2,20,1,5,6,1,1,20,1
294,16,1,6,30,0,7,31,11,1,1,0,3,80,2,0,20,0,0,2,2,7,1,0,2,0,7,0,1,21,1,15,3,2,3,0,0,3,0,12,0,1,1,13,11,0,0,0,0,0,4,3,21,1,2,3,1,1,17,1
236,11,2,3,21,1,10,25,19,0,1,0,1,45,1,0,10,1,1,8,2,11,0,0,1,0,8,0,1,5,4,2,8,7,0,1,0,0,0,10,0,0,0,11,17,0,0,0,0,2,6,1,5,1,7,8,1,1,23,1
282,17,8,20,28,0,6,36,19,1,0,0,5,72,3,0,19,0,0,1,0,11,0,0,0,0,3,0,0,12,8,2,1,3,1,2,0,0,0,9,0,0,0,17,11,0,0,0,0,0,1,1,12,0,3,1,1,1,12,1
485,11,5,17,39,0,11,46,14,0,2,0,5,102,2,0,30,0,0,23,5,20,0,1,4,11,7,0,3,48,11,10,9,5,1,6,0,1,0,13,14,0,0,43,23,0,0,0,1,0,16,3,48,3,5,9,1,1,10,1
2243,104,59,32,169,6,54,234,119,2,4,0,20,377,10,0,88,1,9,96,54,106,1,2,11,3,65,0,12,150,54,48,37,35,15,14,0,6,0,81,6,0,0,69,142,1,1,0,18,7,81,9,150,12,35,37,1,1,49,1
465,27,1,46,39,0,72,48,39,0,2,0,0,93,2,0,31,0,0,3,7,8,0,0,2,0,11,0,0,20,8,5,2,2,0,0,1,0,0,6,0,0,0,25,12,0,1,0,0,0,8,2,20,0,2,2,1,1,17,1
231,7,5,7,11,0,9,32,10,0,0,0,6,65,7,0,15,0,0,3,6,9,1,1,1,1,0,0,3,7,5,7,3,3,0,1,0,1,0,7,4,0,0,12,6,0,0,0,0,0,7,2,7,3,3,3,1,1,16,1
191,8,5,6,21,0,2,15,14,0,0,0,2,61,0,0,14,0,0,4,4,2,0,0,0,2,7,0,1,8,1,1,3,4,0,1,0,0,0,10,4,0,0,11,5,0,0,0,4,0,3,0,8,1,4,3,1,1,14,1
186,9,2,28,15,0,0,19,13,0,0,0,0,39,1,0,12,0,0,0,2,4,0,0,1,0,3,0,0,10,4,2,2,2,0,1,0,0,0,5,0,0,0,8,9,0,1,0,0,0,0,0,10,0,2,2,1,1,16,1
527,25,4,32,45,0,6,46,33,1,0,0,3,134,1,0,40,0,0,23,5,21,2,0,1,11,6,0,2,33,11,8,9,10,0,2,0,4,0,9,12,0,0,44,17,0,3,0,13,1,11,3,33,2,10,9,1,1,12,1
677,26,9,16,88,1,0,78,31,1,2,0,6,145,5,0,34,0,4,23,10,19,1,1,2,1,27,1,4,38,16,21,4,11,8,2,0,2,0,17,2,0,0,25,23,0,1,0,8,2,13,5,38,4,11,4,0,1,29,1
190,11,6,10,21,0,0,20,10,0,0,0,0,53,1,0,16,0,0,6,1,5,0,0,0,2,4,0,1,14,3,3,1,3,0,1,0,1,0,5,4,0,0,10,6,0,0,0,0,0,4,0,14,1,3,1,1,1,15,1
504,27,9,41,43,0,6,55,33,2,2,0,3,109,4,0,45,0,0,6,9,18,1,0,1,4,11,0,2,24,8,9,13,3,3,1,0,2,0,15,4,0,0,24,17,0,0,0,3,0,10,5,24,2,3,13,1,1,18,1
641,25,6,8,42,2,12,61,40,2,2,0,5,151,3,0,32,2,0,35,11,29,2,0,0,17,16,0,2,37,10,17,19,8,4,1,0,4,0,14,26,0,0,46,33,0,0,0,6,1,25,6,37,2,8,19,1,1,13,1
374,21,3,3,45,0,2,49,24,0,0,0,1,98,0,0,15,0,0,10,8,20,0,0,2,0,12,0,1,28,7,7,1,3,2,1,0,3,0,10,0,0,0,13,12,0,0,0,0,0,14,0,28,1,3,1,1,1,24,1
429,24,16,21,46,1,11,45,17,2,0,0,5,84,0,0,40,1,0,10,7,21,0,0,6,3,9,0,4,20,9,8,9,5,1,2,0,1,0,11,8,0,0,22,15,0,0,0,3,4,4,2,20,4,5,9,1,1,17,1
1026,68,30,30,99,0,5,111,52,5,2,0,16,227,0,0,68,1,0,41,9,33,5,0,2,9,30,0,8,50,19,22,21,22,6,10,0,3,0,27,15,2,0,54,51,0,0,0,3,18,21,12,50,8,22,21,1,1,17,1
212,12,5,3,21,0,0,24,20,1,1,0,4,67,1,0,6,0,0,5,5,1,0,0,1,0,5,0,0,7,4,7,3,5,0,0,0,0,0,4,1,0,0,10,7,0,0,0,0,0,10,2,7,0,5,3,1,1,17,1
847,41,10,15,92,1,4,66,47,5,3,0,15,158,8,0,59,0,4,41,9,29,0,0,1,0,27,0,9,26,13,16,28,17,6,3,0,5,0,19,0,1,0,44,40,0,0,0,21,2,17,8,26,9,17,28,1,1,35,1
451,32,3,19,35,0,13,58,36,1,0,0,0,140,4,0,13,0,0,8,8,28,0,0,1,1,12,0,1,25,9,3,2,4,0,1,0,1,0,12,6,0,0,21,6,0,2,0,0,0,13,1,25,1,4,2,1,1,19,1
1606,93,22,66,183,2,19,175,123,3,7,0,7,325,6,0,111,1,0,41,25,50,0,0,22,7,39,0,9,110,42,24,7,16,11,7,1,5,0,44,15,0,0,84,78,0,4,0,4,0,43,10,110,9,16,7,1,1,18,1
151,5,0,9,15,0,0,17,5,0,0,0,0,49,2,0,7,0,0,2,1,3,0,0,1,0,6,0,0,6,3,4,0,6,0,3,0,0,0,3,0,0,0,6,7,0,0,0,0,0,3,0,6,0,6,0,1,1,18,1
736,46,13,57,65,0,8,93,56,0,3,0,0,155,4,0,59,0,4,2,14,25,0,0,3,0,18,0,2,49,22,11,5,4,0,0,0,1,0,24,0,0,0,35,35,0,1,0,0,0,16,3,49,2,4,5,1,1,19,1
882,55,17,32,100,3,20,89,60,0,1,0,2,168,11,0,59,1,10,31,6,31,1,1,2,0,12,0,9,31,12,13,25,26,4,4,0,4,0,21,0,0,0,41,43,0,3,0,10,4,18,3,31,9,26,25,1,1,33,1
107,7,4,9,10,0,0,14,9,1,0,0,0,34,1,0,6,0,0,0,2,1,0,1,0,0,1,0,0,7,1,1,2,1,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,2,2,7,0,1,2,1,1,10,1
447,25,11,8,31,0,5,42,26,2,3,0,6,87,1,0,26,2,0,26,11,21,0,0,0,7,14,0,2,22,6,11,10,12,2,0,0,3,0,18,9,0,0,25,22,0,0,0,5,1,17,5,22,2,12,10,1,1,16,1
644,23,7,26,47,0,2,78,33,0,2,0,2,161,3,0,49,0,0,18,15,12,1,0,0,3,13,0,0,51,19,25,5,6,1,6,0,5,0,19,12,0,0,25,27,0,2,0,0,0,27,3,51,0,6,5,1,1,23,1
426,23,14,20,33,0,4,50,32,4,0,0,5,115,3,0,54,0,1,1,0,1,0,0,3,0,7,0,3,2,8,2,11,6,1,0,0,2,0,20,0,0,1,13,24,2,1,0,0,0,1,4,2,3,6,11,1,1,25,1
1445,108,22,68,156,1,10,186,129,2,1,0,2,323,7,0,109,0,0,37,21,50,0,1,12,12,30,0,8,92,37,20,9,14,8,4,0,2,0,31,15,0,0,83,30,0,2,0,9,0,33,4,92,8,14,9,1,1,17,1
981,60,14,20,67,0,7,109,83,4,5,0,8,244,7,0,55,0,0,34,28,31,4,0,4,9,18,0,1,30,27,17,20,36,3,6,0,2,0,24,18,1,0,55,47,0,3,0,9,4,44,13,30,1,36,20,1,1,16,1
442,26,5,28,44,0,17,46,36,0,0,0,2,103,1,0,23,1,0,12,5,10,0,0,1,3,14,0,1,32,6,5,5,4,2,3,0,1,0,10,5,0,0,19,15,0,1,0,1,0,13,0,32,1,4,5,1,1,21,1
917,65,19,3,90,6,1,97,77,5,2,0,18,183,3,0,34,0,10,42,16,41,1,0,6,0,32,0,4,23,16,19,13,31,1,5,0,9,0,19,0,0,0,41,37,0,2,0,1,4,39,8,23,4,31,13,1,1,22,1
828,46,15,25,80,1,7,88,55,1,1,0,4,157,0,0,46,0,0,45,14,41,2,2,5,4,24,0,5,53,20,14,11,16,8,6,0,1,0,26,8,5,1,36,38,0,1,0,4,2,29,6,53,5,16,11,1,1,18,1
254,11,4,0,23,0,1,19,12,0,0,0,4,79,5,0,9,0,0,14,1,9,0,0,0,5,11,0,1,16,5,2,4,9,4,1,0,1,0,5,7,0,0,21,0,0,0,0,4,0,11,0,16,1,9,4,1,1,11,1
1016,36,19,35,87,2,7,103,70,2,0,0,1,245,6,0,55,1,5,33,25,25,2,0,1,0,26,0,6,62,21,16,16,18,0,5,0,4,0,27,1,0,0,58,63,0,4,0,4,3,40,4,62,6,18,16,0,1,21,1
958,71,21,33,116,0,5,98,85,4,0,0,6,201,1,0,31,0,7,27,12,40,1,1,9,0,25,0,4,65,11,10,3,14,8,2,0,6,0,32,0,1,0,44,47,1,3,0,1,0,26,6,65,4,14,3,1,1,21,1
1282,71,19,107,111,0,14,157,113,2,9,0,1,296,2,0,81,0,0,22,21,33,2,1,4,3,13,0,1,83,31,16,14,13,2,2,0,10,0,18,13,0,0,58,51,1,1,0,2,0,36,14,83,1,13,14,1,1,18,1
150,4,1,16,14,0,4,13,10,0,0,0,0,38,2,0,4,0,0,0,0,1,0,0,0,0,3,0,0,5,3,2,1,4,0,1,0,0,0,1,0,0,0,6,22,0,0,0,0,0,0,0,5,0,4,1,1,1,16,1
265,7,4,7,21,0,2,34,20,1,0,0,8,58,2,0,26,0,0,2,3,6,0,0,1,0,8,0,2,2,5,11,6,4,3,0,0,0,0,5,0,1,0,12,9,0,2,0,1,1,1,1,2,2,4,6,1,1,17,1
163,7,2,6,13,0,5,22,9,0,0,0,3,50,2,0,6,0,0,2,1,2,0,0,2,0,6,0,1,10,0,5,3,0,0,2,0,0,0,1,0,0,0,6,9,0,0,0,0,0,3,0,10,1,0,3,1,1,20,1
2048,127,50,28,176,1,49,216,159,9,11,0,12,503,9,0,106,2,0,64,44,95,4,3,19,0,48,0,25,34,41,18,17,113,6,7,0,20,0,74,2,16,1,83,77,0,0,0,0,9,86,27,34,25,113,17,1,1,20,1
491,30,10,4,52,0,20,55,39,0,3,0,4,107,2,0,32,0,0,1,8,22,0,0,7,0,15,0,2,30,14,13,5,1,0,2,0,2,0,14,0,0,0,18,20,0,0,0,0,0,9,3,30,2,1,5,1,1,24,1
573,30,6,10,39,0,13,75,42,1,1,0,8,137,1,0,28,0,0,25,14,20,0,0,1,6,6,0,1,49,9,11,2,1,1,2,0,2,0,26,12,0,0,33,29,0,0,0,0,0,34,2,49,1,1,2,1,1,16,1
230,11,1,6,24,0,2,29,8,0,0,0,2,60,0,0,11,0,1,8,9,11,0,0,2,1,5,0,0,10,5,7,3,3,1,2,0,0,0,1,4,0,0,11,7,0,3,0,0,0,14,0,10,0,3,3,1,1,17,1
776,54,10,22,82,2,8,83,53,1,2,0,2,189,10,0,53,0,0,21,3,30,3,0,10,7,15,0,4,67,17,13,4,5,1,2,0,2,0,17,12,0,0,46,33,1,0,0,4,1,9,6,67,4,5,4,1,1,16,1
571,38,29,7,51,0,10,43,49,3,5,0,6,127,0,0,37,1,0,24,21,35,0,0,7,0,21,0,8,25,5,5,13,6,1,1,0,1,0,22,0,2,10,60,6,0,1,0,13,2,16,8,25,8,6,13,1,1,8,1
103,7,1,4,6,0,2,10,9,0,0,0,0,41,0,0,3,0,0,1,2,1,0,0,0,0,1,0,1,5,1,4,2,0,0,1,1,0,0,2,3,0,0,6,5,0,0,0,0,0,3,0,5,1,0,2,1,1,12,1
174,5,3,4,14,0,4,23,5,0,0,0,2,42,1,0,5,1,0,12,6,1,0,0,1,0,5,0,1,6,4,1,5,7,0,0,0,0,0,5,2,0,0,13,3,0,2,0,2,0,11,0,6,1,7,5,1,1,15,1
326,23,3,15,37,0,4,32,23,1,0,0,0,89,4,0,29,0,0,3,3,10,0,0,3,2,7,0,0,21,7,4,5,5,0,0,0,0,0,4,2,0,0,19,12,0,0,0,1,0,4,1,21,0,5,5,1,1,15,1
111,5,1,18,9,0,2,12,4,0,0,0,0,21,3,0,15,0,0,0,2,1,0,0,0,0,1,0,0,7,1,1,0,0,0,0,0,0,0,5,0,0,0,5,5,0,0,0,0,0,2,0,7,0,0,0,1,1,15,1
1356,73,23,78,125,0,24,147,102,3,0,0,6,217,2,0,76,0,11,62,14,58,3,1,12,0,33,0,8,89,34,15,21,28,11,7,1,6,0,43,0,0,0,62,48,0,3,0,9,2,36,7,89,8,28,21,1,1,27,1
618,24,10,14,50,2,3,52,46,0,3,0,16,112,5,0,44,0,6,21,5,23,0,0,1,0,18,0,3,28,12,10,8,14,3,5,0,1,0,13,0,0,0,34,27,0,0,0,6,4,11,3,28,3,14,8,1,1,38,1
443,17,2,20,35,0,5,41,33,1,3,0,1,87,1,0,28,0,0,25,10,18,0,3,3,8,10,0,1,27,12,10,13,7,0,3,0,2,0,11,11,1,0,29,15,0,0,0,8,1,21,7,27,1,7,13,1,1,13,1
942,70,23,16,84,1,39,92,67,2,1,0,7,195,12,0,55,2,10,19,13,55,0,1,4,1,17,0,3,34,19,21,19,22,4,5,0,3,0,30,2,0,0,41,46,0,2,0,5,1,20,4,34,3,22,19,1,1,22,1
860,49,14,67,99,0,16,100,52,2,2,0,0,172,5,0,56,0,0,17,10,27,0,0,2,5,12,0,1,58,20,8,13,6,2,4,0,3,0,29,10,1,0,40,44,0,2,0,8,3,12,4,58,1,6,13,1,1,20,1
272,14,5,6,27,0,4,32,20,2,1,0,0,76,1,0,14,0,0,8,2,8,0,0,1,0,4,0,0,18,8,5,6,4,1,5,0,2,0,4,7,0,0,14,9,0,0,0,0,0,9,3,18,0,4,6,1,1,17,1
151,4,1,12,18,0,0,22,10,1,0,0,1,44,0,0,9,0,0,0,0,2,1,0,0,1,2,0,0,4,2,3,0,6,1,0,0,0,0,2,2,0,0,6,6,0,0,0,0,0,0,2,4,0,6,0,1,1,18,1
188,7,6,1,19,0,0,21,20,0,0,0,1,56,1,0,6,0,0,3,1,3,0,1,0,0,11,0,0,8,4,10,0,4,2,0,0,0,0,3,2,0,0,6,4,0,0,0,0,0,4,1,8,0,4,0,1,1,23,1
431,18,5,12,42,0,10,51,33,1,0,0,5,79,0,0,16,1,6,22,1,22,0,0,1,0,8,0,3,11,9,6,1,19,2,0,0,2,0,10,0,0,0,21,23,0,0,0,1,3,5,1,11,3,19,1,1,1,28,1
77,2,0,0,5,0,0,4,4,0,0,0,1,37,1,0,1,0,0,0,0,2,0,0,0,1,3,0,0,3,1,5,0,2,0,0,0,0,0,1,5,0,0,8,1,0,3,0,0,0,0,0,3,0,2,0,1,1,7,1
183,6,3,4,6,0,17,9,7,0,0,0,2,50,0,0,17,0,0,2,1,7,0,0,0,2,2,0,0,5,4,0,2,0,2,1,0,0,0,0,2,0,0,4,14,0,1,0,1,0,2,0,5,0,0,2,1,1,30,1
747,51,11,42,71,1,13,77,43,0,4,0,2,159,6,0,40,1,0,24,18,23,1,0,3,12,19,0,5,55,16,14,8,18,1,5,0,4,0,18,14,0,0,55,24,0,1,0,9,3,22,5,55,5,18,8,1,1,14,1
2003,109,62,34,185,4,49,198,142,1,3,0,13,286,1,0,76,0,10,169,25,98,0,1,16,7,68,0,18,110,44,8,55,51,8,5,0,10,0,59,0,1,0,118,73,2,12,0,80,24,48,5,110,18,51,55,1,1,19,1
173,7,5,11,15,0,5,21,11,0,0,0,1,46,2,0,6,0,0,5,1,9,0,0,1,0,3,0,0,14,4,3,1,0,0,1,0,0,0,5,3,0,0,7,3,0,2,0,0,0,4,0,14,0,0,1,1,1,19,1
651,27,19,23,62,1,7,69,42,2,1,0,2,147,1,0,35,0,5,21,7,24,0,1,5,0,21,0,4,40,8,9,6,9,2,2,0,5,0,21,0,0,0,36,32,0,4,0,7,4,9,4,40,4,9,6,1,1,22,1
136,4,0,1,5,0,26,3,4,0,0,0,0,49,1,0,1,0,0,0,2,0,0,0,0,2,1,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,3,22,6,2,0,0,0,2,0,1,1,2,0,1,1,27,1
469,16,9,9,37,1,3,49,34,1,0,0,13,86,4,0,20,0,3,45,2,20,0,0,0,0,12,0,1,15,13,5,9,16,4,0,0,2,0,15,0,0,0,27,9,0,3,0,15,0,14,1,15,1,16,9,1,1,26,1
400,11,8,13,41,0,11,54,22,1,0,0,1,92,4,0,22,0,0,15,3,12,0,0,1,8,9,0,1,32,2,6,5,7,1,1,0,2,0,14,10,0,0,25,6,0,3,0,6,0,5,1,32,1,7,5,1,1,15,1
1111,61,18,40,88,0,10,107,57,3,3,0,7,221,9,0,82,0,0,43,15,74,0,0,3,12,21,0,6,60,20,21,13,33,2,7,0,8,0,45,23,1,0,64,59,1,3,0,2,5,41,6,60,6,33,13,1,1,16,1
348,19,11,3,40,0,1,38,31,1,0,0,1,99,0,0,14,1,0,7,13,15,0,0,0,3,8,0,1,14,9,5,1,14,0,3,0,1,0,8,8,0,0,21,8,0,0,0,1,1,10,1,14,1,14,1,1,1,15,1
1991,111,48,98,184,1,62,235,119,11,9,0,14,355,1,0,115,1,0,66,22,115,3,0,6,5,27,0,12,54,39,44,38,69,15,9,0,6,0,69,13,5,1,56,98,4,19,0,8,4,62,23,54,12,69,38,1,1,24,1
301,16,5,9,30,3,1,42,25,1,1,0,1,76,4,0,12,0,0,8,9,9,1,0,3,1,7,0,1,17,2,2,3,6,0,0,0,1,0,6,9,0,0,19,13,0,0,0,0,0,16,3,17,1,6,3,1,1,14,1
220,6,2,14,20,0,2,28,11,1,0,0,3,48,4,0,16,0,0,5,2,10,0,0,1,0,5,0,2,8,4,4,0,5,1,0,0,0,0,4,0,0,0,13,13,0,0,0,0,0,6,1,8,2,5,0,1,1,13,1
1294,87,11,79,123,1,12,130,78,2,2,0,5,206,3,0,82,0,6,61,21,61,1,1,10,0,31,0,5,73,37,14,24,30,4,9,0,6,0,31,0,0,0,57,67,0,1,0,19,1,41,6,73,5,30,24,1,1,34,1
1611,99,17,45,156,0,25,162,92,6,1,0,8,317,8,0,66,0,8,76,16,113,1,0,32,0,36,0,9,7,73,14,28,132,4,0,0,3,0,66,0,0,0,107,33,14,11,0,6,2,51,8,7,9,132,28,1,1,14,1
255,11,2,9,16,0,6,26,17,0,0,0,1,66,4,0,11,1,3,5,7,10,0,0,1,0,11,0,2,11,7,4,4,5,0,0,0,1,0,7,0,0,1,12,6,0,0,0,2,1,8,0,11,2,5,4,1,1,21,1
211,18,0,5,17,0,0,24,17,0,0,0,3,72,2,0,9,0,0,6,1,4,0,0,1,0,8,0,0,12,6,3,1,2,0,0,0,0,0,2,7,0,0,10,3,0,2,0,0,0,4,0,12,0,2,1,1,1,17,1
1313,90,29,37,113,0,15,119,99,4,3,0,7,240,6,0,63,0,15,63,24,40,1,0,12,0,43,0,5,83,34,15,21,35,2,10,0,6,0,42,0,0,0,62,57,0,0,0,21,3,47,8,83,5,35,21,1,1,34,1
538,31,4,56,51,0,4,63,30,4,2,0,0,115,6,0,51,0,0,4,10,11,0,0,0,0,8,0,3,39,13,7,3,3,2,2,0,1,0,21,0,0,0,26,20,0,0,0,0,0,10,6,39,3,3,3,1,1,17,1
289,16,2,5,26,0,6,25,16,0,0,0,5,65,0,0,11,0,1,15,2,17,0,0,0,0,9,0,2,11,6,3,9,7,0,0,0,2,0,7,4,0,0,16,12,0,1,0,3,0,11,0,11,2,7,9,1,1,26,1
604,24,2,19,65,0,8,78,38,0,1,0,0,180,5,0,41,0,0,4,14,17,0,0,6,1,8,0,2,40,8,4,4,4,2,2,0,5,0,14,0,0,0,27,25,0,1,0,0,0,12,1,40,2,4,4,1,1,22,1
1005,62,18,48,117,0,13,110,81,1,1,0,4,191,7,0,54,0,0,36,14,39,0,0,7,10,17,0,2,79,23,19,9,9,2,5,0,7,0,32,12,0,0,55,40,0,3,0,6,0,28,2,79,2,9,9,1,1,18,1
844,45,21,9,85,4,15,82,61,0,4,0,14,162,8,0,63,0,2,31,9,43,0,1,2,0,17,0,4,44,16,18,18,16,5,2,0,6,0,16,0,0,0,49,24,0,1,0,11,2,17,5,44,4,16,18,1,1,31,1
127,4,2,4,13,0,0,13,12,1,0,0,0,40,1,0,7,0,0,2,3,4,0,0,0,0,0,0,0,8,3,5,1,2,1,0,0,1,0,4,0,0,0,5,1,0,0,0,0,0,3,1,8,0,2,1,1,1,18,1
243,16,7,8,27,0,4,27,16,0,1,0,4,57,2,0,6,0,0,7,4,18,0,0,3,0,5,0,1,4,8,6,5,4,0,0,0,1,0,8,0,0,0,8,3,0,0,0,0,1,8,1,4,1,4,5,1,1,24,1
1661,79,12,165,135,0,16,199,171,6,11,0,1,353,8,0,101,0,0,20,22,30,0,1,5,4,15,0,2,73,44,14,26,17,0,1,0,7,0,33,6,0,0,64,78,0,3,0,6,0,28,18,73,2,17,26,1,1,22,1
925,43,23,7,111,5,14,86,49,3,2,0,14,147,0,0,55,1,3,55,5,67,1,0,1,0,25,0,2,28,11,21,30,43,7,8,0,10,0,35,0,1,0,44,33,0,1,0,12,12,12,6,28,2,43,30,1,1,20,1
251,11,1,4,15,0,6,30,8,1,0,0,1,83,2,0,16,0,0,6,5,6,0,0,1,1,3,0,0,16,4,6,6,4,1,2,0,1,0,2,12,0,0,22,14,0,4,0,0,0,11,1,16,0,4,6,1,1,10,1
237,7,2,5,17,0,4,26,19,0,0,0,4,72,1,0,9,0,2,6,4,4,0,0,0,0,5,0,0,6,6,3,3,5,0,2,0,0,0,7,2,0,0,7,14,0,1,0,0,0,8,0,6,0,5,3,1,1,33,1
223,11,4,5,22,0,5,24,11,0,0,0,1,56,1,0,16,0,0,2,1,6,0,0,2,0,5,0,1,19,9,4,3,0,0,2,0,1,0,6,1,0,0,11,14,0,0,0,0,0,3,0,19,1,0,3,1,1,17,1
352,15,9,17,36,0,4,49,28,0,0,0,2,75,5,0,24,0,0,8,2,14,0,0,0,1,5,0,1,20,6,4,3,3,1,0,0,2,0,9,2,0,0,19,20,0,0,0,0,0,6,0,20,1,3,3,1,1,17,1
244,12,7,15,18,0,4,23,16,2,0,0,2,49,1,0,20,0,0,12,3,14,0,0,0,2,4,0,2,11,3,2,4,8,0,0,0,2,0,9,5,0,0,14,13,0,0,0,0,0,11,2,11,2,8,4,1,1,15,1
577,21,5,6,40,0,2,61,22,1,0,0,0,140,6,0,40,0,0,32,18,26,0,0,1,4,12,0,3,53,10,12,7,10,0,3,0,6,0,17,11,0,0,29,28,0,2,0,0,0,41,1,53,3,10,7,1,1,18,1
103,7,0,5,13,0,0,7,13,0,2,0,0,28,3,0,1,0,0,3,0,0,0,0,1,0,3,0,0,8,1,0,0,3,0,1,0,1,0,2,0,0,0,4,5,0,0,0,2,0,1,2,8,0,3,0,1,1,17,1
266,14,1,3,28,0,2,40,26,0,1,0,1,83,3,0,9,0,0,2,8,7,0,0,2,0,3,0,0,11,9,6,0,5,0,0,0,1,0,5,2,0,0,9,9,0,0,0,0,0,7,1,11,0,5,0,1,1,24,1
116,2,1,9,6,0,2,12,9,0,1,0,0,41,0,0,8,0,0,2,3,2,0,0,0,0,0,0,0,8,2,1,0,1,1,0,0,0,0,2,5,0,0,11,5,0,1,0,0,0,5,1,8,0,1,0,1,1,8,1
389,28,2,20,46,0,2,42,28,1,2,0,0,92,2,0,27,0,2,7,5,11,2,0,1,1,7,0,2,15,9,4,2,8,1,2,0,0,0,11,3,1,0,19,22,0,0,0,0,1,7,5,15,2,8,2,1,1,16,1
225,9,3,6,20,0,0,23,16,1,0,0,1,74,1,0,15,0,0,2,2,4,0,0,5,1,2,0,0,11,9,4,2,2,0,3,0,1,0,7,6,0,0,14,6,0,4,0,0,0,4,1,11,0,2,2,1,1,14,1
238,13,6,14,21,0,4,32,21,0,0,0,2,55,0,0,12,0,0,6,5,10,0,0,0,0,7,0,2,12,5,3,0,0,0,2,0,0,0,8,0,0,0,7,11,0,1,0,0,0,10,0,12,2,0,0,1,1,26,1
407,16,5,6,41,0,12,43,34,1,3,0,2,104,0,0,10,0,13,11,4,8,2,1,3,0,9,0,1,11,5,7,7,16,1,2,0,1,0,10,0,0,1,23,15,0,0,0,2,0,8,7,11,1,16,7,0,1,21,1
628,35,11,18,74,0,0,62,36,1,4,0,8,117,4,0,52,0,4,23,4,28,0,0,5,0,15,0,4,34,13,13,12,9,3,3,0,3,0,15,1,0,3,31,20,0,1,0,11,2,6,5,34,4,9,12,1,1,23,1
207,11,4,8,16,0,0,24,17,0,1,0,1,66,1,0,9,0,0,3,5,8,0,0,0,0,7,0,1,7,6,3,1,4,0,0,0,0,0,3,5,0,0,10,10,0,0,0,0,0,7,1,7,1,4,1,1,1,17,1
164,11,2,10,16,0,0,18,21,1,0,0,4,36,1,0,9,0,0,3,4,5,0,0,0,0,3,0,0,4,4,4,1,3,0,0,0,0,0,3,0,0,0,7,9,0,0,0,0,0,7,1,4,0,3,1,1,1,18,1
513,21,6,24,49,1,12,64,33,1,3,0,0,146,2,0,30,0,0,9,9,15,0,0,1,2,10,0,1,29,6,9,3,12,0,3,0,1,0,10,8,1,0,26,14,0,4,0,0,0,17,4,29,1,12,3,1,1,17,1
154,8,4,0,13,0,2,17,9,1,0,0,1,38,2,0,9,0,0,2,3,7,0,0,1,0,6,0,0,7,3,10,3,4,2,0,0,0,0,4,0,0,0,6,6,0,0,0,0,0,3,1,7,0,4,3,1,1,19,1
960,62,13,41,91,2,14,124,105,4,1,0,2,189,9,0,72,0,0,16,21,39,1,0,4,2,22,0,1,50,21,14,8,8,1,4,0,5,0,23,5,0,1,45,43,1,0,0,0,0,30,6,50,1,8,8,1,1,19,1
375,10,3,13,39,0,8,35,28,0,0,0,1,101,4,0,38,0,1,1,4,7,0,0,2,0,13,0,0,12,7,8,5,7,3,1,0,0,0,12,0,0,0,16,17,0,0,0,0,0,5,0,12,0,7,5,1,1,20,1
722,52,9,26,64,2,5,76,34,0,3,0,6,129,1,0,38,0,0,47,12,47,0,0,3,0,10,0,0,57,14,8,9,13,1,1,0,6,0,24,0,1,0,40,32,0,0,0,18,0,26,3,57,0,13,9,1,1,25,1
913,66,29,30,88,1,28,88,54,3,1,0,9,129,1,0,37,0,5,53,6,61,5,0,4,0,23,0,5,77,8,13,6,11,3,2,0,7,0,36,0,0,0,49,50,1,0,0,3,3,30,9,77,5,11,6,1,1,32,1
571,26,9,21,65,0,16,57,35,0,0,0,0,134,2,0,49,0,0,18,6,18,0,0,4,8,6,0,4,49,7,7,11,5,0,3,0,1,0,21,16,0,0,52,14,0,2,0,8,0,8,0,49,4,5,11,1,1,11,1
